,이전VDS,이후VDS,holiday,교통량,평균속도
301034,81.63,98.24,0,584,93.44
301313,77.37,91.75,0,792,85.4
301592,57.86,90.64,0,859,86.29
301871,52.44,85.78,0,1113,83.54
302150,53.12,87.84,0,1074,86.04
302429,53.55,88.27,0,1208,81.49
302708,108.01,108.18,0,1161,81.75
302987,81.82,99.03,0,1224,79.47
303266,96.43,117.51,0,1185,81.66
303545,92.88,139.16,0,1036,86.53
303824,88.19,139.16,0,1039,86.9
304103,95.7,139.16,0,1009,88.08
304382,104.31,139.16,0,990,89.3
304661,136.78,139.16,0,1092,87.06
304940,86.955,139.16,0,1043,86.77
305219,128.86,139.16,0,986,88.41
305498,123.96,139.16,0,1002,89.16
305777,86.955,139.16,0,937,92.69
306056,132.35,139.16,0,932,89.21
306335,106.73,139.16,0,796,94.24
306614,91.81,139.16,0,821,91.05
306893,90.52,139.16,0,882,91.97
307172,130.69,139.16,0,895,90.8
307451,86.955,139.16,0,856,93.48
307730,86.955,139.16,0,894,91.6
308009,135.96,139.16,0,859,92.61
308288,86.955,139.16,0,895,88.57
308567,86.955,139.16,0,967,88.42
308846,86.955,139.16,0,977,90.3
309125,135.23,139.16,0,979,89.29
309404,86.955,139.16,0,853,92.23
309683,130.03,139.16,0,886,92.67
309962,117.03,139.16,0,1057,84.32
310241,114.84,139.16,0,1031,80.04
310520,102.53,139.16,0,1016,83.92
310799,106.64,139.16,0,1084,79.62
311078,109.6,139.16,0,1040,82.3
311357,137.88,139.16,0,1055,78.59
311636,86.955,139.16,0,764,38.61
311915,86.955,139.16,0,1095,61.65
312194,86.955,139.16,0,1142,53.1
312473,86.955,139.16,0,1018,80.61
312752,86.955,139.16,0,913,70.32
313031,110.95,139.16,0,1125,78.54
313310,117.85,139.16,0,1134,62.46
313589,129.13,139.16,0,1139,55.0
313868,123.15,139.16,0,1124,64.96
314147,117.79,139.28,0,1189,70.59
314426,126.27,128.25,0,1099,84.25
314705,86.955,120.48,0,1004,88.59
314984,86.955,123.28,0,985,82.41
315263,86.955,119.71,0,926,93.96
315542,86.955,129.54,0,914,92.98
315821,86.955,139.16,0,924,90.83
316100,86.955,139.16,0,918,87.19
316379,86.955,139.16,0,993,79.38
316658,86.955,139.16,0,979,84.51
316937,86.955,139.16,0,794,92.1
317216,86.955,139.16,0,874,89.8
317495,86.955,139.16,0,840,89.04
317774,86.955,139.16,0,877,85.51
